"","Word","Frequency","Percentage"
"1","sharingeconomy",2027,0.80009157436865
"2","will",1575,0.621679442343672
"3","uber",1561,0.616153402856173
"4","new",1550,0.611811514687424
"5","said",1317,0.519842428931185
"6","can",1195,0.471686941968691
"7","people",1147,0.452740520868693
"8","business",940,0.371034079874954
"9","services",888,0.350508790349956
"10","also",865,0.341430296906207
"11","companies",840,0.331562369249959
"12","like",809,0.31932613895621
"13","drivers",749,0.295643112581213
"14","work",737,0.290906507306214
"15","one",709,0.279854428331215
"16","airbnb",699,0.275907257268716
"17","service",638,0.251829513787469
"18","sharing",637,0.251434796681219
"19","company",626,0.247092908512469
"20","many",581,0.229330638731221
"21","workers",576,0.227357053199972
"22","make",543,0.214331388693723
"23","time",540,0.213147237374973
"24","economy",535,0.211173651843724
"25","need",533,0.210384217631224
"26","now",503,0.198542704443725
"27","use",491,0.193806099168726
"28","may",487,0.192227230743726
"29","just",485,0.191437796531226
"30","consumers",476,0.187885342574977
"31","taxi",449,0.177227980706228
"32","car",439,0.173280809643728
"33","way",430,0.169728355687479
"34","want",422,0.166570618837479
"35","says",405,0.15986042803123
"36","year",402,0.15867627671248
"37","get",400,0.15788684249998
"38","technology",400,0.15788684249998
"39","government",380,0.149992500374981
"40","market",377,0.148808349056231
"41","insurance",369,0.145650612206232
"42","share",369,0.145650612206232
"43","city",364,0.143677026674982
"44","years",359,0.141703441143732
"45","platforms",356,0.140519289824982
"46","cities",353,0.139335138506233
"47","benefits",350,0.138150987187483
"48","industry",349,0.137756270081233
"49","online",345,0.136177401656233
"50","tax",338,0.133414381912483
"51","businesses",334,0.131835513487484
"52","even",321,0.126704191106234
"53","dont",317,0.125125322681234
"54","first",314,0.123941171362485
"55","percent",313,0.123546454256235
"56","money",302,0.119204566087485
"57","home",299,0.118020414768735
"58","information",299,0.118020414768735
"59","consumer",297,0.117230980556235
"60","labor",293,0.115652112131236
"61","pay",293,0.115652112131236
"62","around",292,0.115257395024986
"63","users",292,0.115257395024986
"64","take",291,0.114862677918736
"65","internet",289,0.114073243706236
"66","model",283,0.111704941068736
"67","well",283,0.111704941068736
"68","last",278,0.109731355537486
"69","local",278,0.109731355537486
"70","policy",277,0.109336638431236
"71","world",277,0.109336638431236
"72","provide",276,0.108941921324986
"73","growth",275,0.108547204218736
"74","economic",274,0.108152487112486
"75","jobs",273,0.107757770006237
"76","help",270,0.106573618687487
"77","employees",269,0.106178901581237
"78","public",268,0.105784184474987
"79","two",268,0.105784184474987
"80","part",266,0.104994750262487
"81","using",266,0.104994750262487
"82","million",263,0.103810598943737
"83","good",261,0.103021164731237
"84","much",258,0.101837013412487
"85","including",256,0.101047579199987
"86","number",255,0.100652862093737
"87","safety",253,0.0998634278812375
"88","traditional",253,0.0998634278812375
"89","report",251,0.0990739936687376
"90","travel",251,0.0990739936687376
"91","see",250,0.0986792765624877
"92","social",244,0.096310973924988
"93","working",244,0.096310973924988
"94","app",241,0.0951268226062381
"95","rent",240,0.0947321054999882
"96","competition",238,0.0939426712874883
"97","regulations",238,0.0939426712874883
"98","think",238,0.0939426712874883
"99","small",237,0.0935479541812383
"100","cars",235,0.0927585199687384
"101","issues",234,0.0923638028624885
"102","find",233,0.0919690857562385
"103","per",230,0.0907849344374887
"104","state",230,0.0907849344374887
"105","today",229,0.0903902173312387
"106","example",228,0.0899955002249888
"107","income",228,0.0899955002249888
"108","whether",228,0.0899955002249888
"109","lyft",225,0.0888113489062389
"110","global",224,0.0884166317999889
"111","say",222,0.087627197587489
"112","platform",221,0.0872324804812391
"113","going",220,0.0868377633749891
"114","already",217,0.0856536120562393
"115","members",217,0.0856536120562393
"116","ondemand",217,0.0856536120562393
"117","regulatory",217,0.0856536120562393
