"","Word","Frequency","Percentage"
"1","new",1653,0.662700353600552
"2","said",1634,0.655083108156867
"3","will",1507,0.60416783598066
"4","people",1430,0.573297946550991
"5","uber",1430,0.573297946550991
"6","can",1281,0.513562705966308
"7","city",1039,0.416543053473063
"8","car",963,0.386074071698325
"9","sharingeconomy",948,0.380060456874364
"10","bike",886,0.355204182268656
"11","sharing",878,0.35199692102921
"12","drivers",858,0.343978767930595
"13","company",856,0.343176952620733
"14","share",847,0.339568783726356
"15","like",798,0.319924308634749
"16","also",796,0.319122493324888
"17","service",784,0.314311601465718
"18","airbnb",775,0.310703432571342
"19","one",773,0.30990161726148
"20","services",719,0.288252603895219
"21","business",698,0.279833543141673
"22","companies",682,0.273419020662781
"23","use",632,0.253373637916242
"24","just",582,0.233328255169704
"25","says",577,0.23132371689505
"26","taxi",572,0.229319178620397
"27","time",533,0.213683780078097
"28","make",521,0.208872888218928
"29","cities",510,0.204462904014689
"30","program",510,0.204462904014689
"31","lyft",505,0.202458365740035
"32","get",480,0.192435674366766
"33","york",456,0.182813890648428
"34","year",452,0.181210260028705
"35","now",448,0.179606629408982
"36","way",440,0.176399368169536
"37","cars",437,0.175196645204744
"38","many",425,0.170385753345574
"39","need",425,0.170385753345574
"40","million",416,0.166777584451198
"41","first",400,0.160363061972305
"42","around",397,0.159160339007513
"43","app",395,0.158358523697651
"44","users",393,0.15755670838779
"45","rent",391,0.156754893077928
"46","system",376,0.150741278253967
"47","public",373,0.149538555289175
"48","bikes",368,0.147534017014521
"49","work",367,0.14713310935959
"50","ridesharing",364,0.145930386394798
"51","may",358,0.143524940465213
"52","want",355,0.142322217500421
"53","ride",352,0.141119494535629
"54","money",350,0.140317679225767
"55","last",348,0.139515863915906
"56","businesses",345,0.138313140951113
"57","years",341,0.13670951033139
"58","world",337,0.135105879711667
"59","transportation",331,0.132700433782083
"60","online",330,0.132299526127152
"61","even",326,0.130695895507429
"62","two",317,0.127087726613052
"63","market",314,0.12588500364826
"64","using",314,0.12588500364826
"65","dont",312,0.125083188338398
"66","home",308,0.123479557718675
"67","san",306,0.122677742408814
"68","per",305,0.122276834753883
"69","technology",300,0.120272296479229
"70","well",299,0.119871388824298
"71","much",294,0.117866850549644
"72","part",287,0.115060496965129
"73","see",286,0.114659589310198
"74","take",284,0.113857774000337
"75","local",281,0.112655051035544
"76","driver",273,0.109447789796098
"77","think",272,0.109046882141168
"78","economy",270,0.108245066831306
"79","insurance",270,0.108245066831306
"80","social",267,0.107042343866514
"81","already",260,0.104235990281998
"82","help",260,0.104235990281998
"83","used",256,0.102632359662275
"84","government",255,0.102231452007345
"85","including",252,0.101028729042552
"86","going",240,0.0962178371833832
"87","pay",240,0.0962178371833832
"88","industry",239,0.0958169295284524
"89","customers",237,0.0950151142185909
"90","without",236,0.0946142065636601
"91","community",235,0.0942132989087294
"92","across",233,0.0934114835988678
"93","good",233,0.0934114835988678
"94","rental",232,0.0930105759439371
"95","say",231,0.0926096682890063
"96","consumers",228,0.091406945324214
"97","francisco",227,0.0910060376692833
"98","members",226,0.0906051300143525
"99","private",226,0.0906051300143525
"100","made",225,0.0902042223594217
"101","percent",224,0.089803314704491
"102","three",224,0.089803314704491
"103","available",222,0.0890014993946294
"104","day",221,0.0886005917396987
"105","space",220,0.0881996840847679
"106","big",218,0.0873978687749064
"107","know",215,0.0861951458101141
"108","number",215,0.0861951458101141
"109","parking",215,0.0861951458101141
"110","next",212,0.0849924228453218
"111","find",211,0.084591515190391
"112","become",210,0.0841906075354603
"113","information",210,0.0841906075354603
"114","offer",207,0.082987884570668
"115","really",205,0.0821860692608065
"116","another",204,0.0817851616058757
"117","report",201,0.0805824386410834
"118","making",199,0.0797806233312219
"119","safety",199,0.0797806233312219
"120","idea",197,0.0789788080213604
"121","rides",197,0.0789788080213604
"122","platform",196,0.0785779003664296
"123","bikeshare",195,0.0781769927114988
"124","looking",195,0.0781769927114988
"125","still",195,0.0781769927114988
"126","week",195,0.0781769927114988
"127","since",194,0.0777760850565681
"128","state",194,0.0777760850565681
"129","cost",193,0.0773751774016373
"130","lot",193,0.0773751774016373
"131","provide",191,0.0765733620917758
"132","stations",190,0.076172454436845
"133","less",189,0.0757715467819143
"134","model",189,0.0757715467819143
"135","website",189,0.0757715467819143
"136","better",188,0.0753706391269835
"137","costs",188,0.0753706391269835
"138","data",188,0.0753706391269835
"139","potential",188,0.0753706391269835
"140","thats",188,0.0753706391269835
"141","ubers",188,0.0753706391269835
"142","every",187,0.0749697314720527
"143","access",186,0.074568823817122
"144","director",184,0.0737670085072604
"145","free",184,0.0737670085072604
"146","working",183,0.0733661008523297
"147","shared",182,0.0729651931973989
"148","traditional",182,0.0729651931973989
"149","renting",181,0.0725642855424681
"150","set",179,0.0717624702326066
"151","launched",178,0.0713615625776759
"152","billion",177,0.0709606549227451
"153","capital",177,0.0709606549227451
"154","room",177,0.0709606549227451
"155","back",176,0.0705597472678143
"156","according",175,0.0701588396128836
"157","come",175,0.0701588396128836
"158","might",175,0.0701588396128836
"159","site",174,0.0697579319579528
"160","things",174,0.0697579319579528
"161","whether",174,0.0697579319579528
"162","allows",173,0.069357024303022
"163","carsharing",173,0.069357024303022
"164","network",173,0.069357024303022
"165","place",172,0.0689561166480913
"166","growing",171,0.0685552089931605
"167","owners",171,0.0685552089931605
"168","regulations",171,0.0685552089931605
"169","cab",168,0.0673524860283682
"170","launch",168,0.0673524860283682
"171","residents",166,0.0665506707185067
"172","look",165,0.0661497630635759
"173","theres",165,0.0661497630635759
"174","travel",164,0.0657488554086452
"175","peertopeer",163,0.0653479477537144
"176","put",163,0.0653479477537144
"177","month",162,0.0649470400987836
"178","executive",161,0.0645461324438529
"179","experience",161,0.0645461324438529
"180","news",159,0.0637443171339914
"181","often",159,0.0637443171339914
"182","rather",159,0.0637443171339914
"183","transport",158,0.0633434094790606
"184","example",157,0.0629425018241298
"185","homes",156,0.0625415941691991
"186","based",155,0.0621406865142683
"187","different",155,0.0621406865142683
"188","makes",155,0.0621406865142683
"189","hotel",154,0.0617397788593375
"190","passengers",154,0.0617397788593375
"191","allow",153,0.0613388712044068
"192","others",153,0.0613388712044068
"193","great",152,0.060937963549476
"194","price",151,0.0605370558945452
"195","2014",150,0.0601361482396145
"196","area",150,0.0601361482396145
"197","economic",150,0.0601361482396145
"198","group",150,0.0601361482396145
"199","support",150,0.0601361482396145
"200","growth",149,0.0597352405846837
"201","law",149,0.0597352405846837
"202","within",149,0.0597352405846837
"203","found",148,0.059334332929753
"204","open",148,0.059334332929753
"205","among",147,0.0589334252748222
"206","create",147,0.0589334252748222
"207","global",147,0.0589334252748222
"208","operating",146,0.0585325176198914
"209","rooms",146,0.0585325176198914
"210","vehicles",146,0.0585325176198914
"211","called",144,0.0577307023100299
"212","platforms",144,0.0577307023100299
"213","review",143,0.0573297946550991
"214","trust",143,0.0573297946550991
"215","value",143,0.0573297946550991
"216","far",142,0.0569288870001684
"217","able",141,0.0565279793452376
"218","london",141,0.0565279793452376
"219","include",140,0.0561270716903069
"220","must",140,0.0561270716903069
"221","today",140,0.0561270716903069
"222","got",139,0.0557261640353761
"223","right",139,0.0557261640353761
"224","systems",139,0.0557261640353761
"225","recent",138,0.0553252563804453
"226","something",138,0.0553252563804453
"227","started",138,0.0553252563804453
"228","university",138,0.0553252563804453
"229","apps",137,0.0549243487255146
"230","five",137,0.0549243487255146
"231","recently",136,0.0545234410705838
"232","small",136,0.0545234410705838
"233","start",136,0.0545234410705838
"234","ceo",135,0.054122533415653
"235","give",135,0.054122533415653
"236","mobile",135,0.054122533415653
"237","startup",135,0.054122533415653
"238","drive",134,0.0537216257607223
"239","little",134,0.0537216257607223
"240","ways",134,0.0537216257607223
"241","similar",130,0.0521179951409992
"242","long",129,0.0517170874860685
"243","plan",129,0.0517170874860685
"244","times",129,0.0517170874860685
