"","Word","Frequency","Percentage"
"1","will",67,1.49420160570919
"2","new",51,1.13737734165923
"3","demand",46,1.02586975914362
"4","enterprise",45,1.0035682426405
"5","information",33,0.735950044603033
"6","can",28,0.624442462087422
"7","business",25,0.557537912578055
"8","economy",23,0.512934879571811
"9","incentive",23,0.512934879571811
"10","state",23,0.512934879571811
"11","economies",19,0.423728813559322
"12","service",19,0.423728813559322
"13","supply",19,0.423728813559322
"14","agents",18,0.4014272970562
"15","providers",17,0.379125780553078
"16","asset",16,0.356824264049955
"17","one",16,0.356824264049955
"18","2004",15,0.334522747546833
"19","functions",15,0.334522747546833
"20","growth",15,0.334522747546833
"21","systems",15,0.334522747546833
"22","agent",14,0.312221231043711
"23","period",14,0.312221231043711
"24","also",13,0.289919714540589
"25","chains",13,0.289919714540589
"26","compatibility",13,0.289919714540589
"27","core",13,0.289919714540589
"28","corio",13,0.289919714540589
"29","corporations",13,0.289919714540589
"30","performance",13,0.289919714540589
"31","years",13,0.289919714540589
"32","available",12,0.267618198037467
"33","corporate",12,0.267618198037467
"34","drivers",12,0.267618198037467
"35","economic",12,0.267618198037467
"36","individual",12,0.267618198037467
"37","knowledge",12,0.267618198037467
"38","need",12,0.267618198037467
"39","structure",12,0.267618198037467
"40","value",12,0.267618198037467
"41","work",12,0.267618198037467
"42","allocation",11,0.245316681534344
"43","copyright",11,0.245316681534344
"44","fis",11,0.245316681534344
"45","global",11,0.245316681534344
"46","inc",11,0.245316681534344
"47","levels",11,0.245316681534344
"48","much",11,0.245316681534344
"49","page",11,0.245316681534344
"50","reserved",11,0.245316681534344
"51","rights",11,0.245316681534344
"52","world",11,0.245316681534344
"53","compatible",10,0.223015165031222
"54","current",10,0.223015165031222
"55","enabling",10,0.223015165031222
"56","every",10,0.223015165031222
"57","just",10,0.223015165031222
"58","level",10,0.223015165031222
"59","model",10,0.223015165031222
"60","opportunities",10,0.223015165031222
"61","processes",10,0.223015165031222
"62","provider",10,0.223015165031222
"63","services",10,0.223015165031222
"64","set",10,0.223015165031222
"65","states",10,0.223015165031222
"66","xs0",10,0.223015165031222
"67","across",9,0.2007136485281
"68","assets",9,0.2007136485281
"69","asymmetric",9,0.2007136485281
"70","cost",9,0.2007136485281
"71","feasible",9,0.2007136485281
"72","focus",9,0.2007136485281
"73","generated",9,0.2007136485281
"74","low",9,0.2007136485281
"75","major",9,0.2007136485281
"76","massive",9,0.2007136485281
"77","private",9,0.2007136485281
"78","resources",9,0.2007136485281
"79","suppliers",9,0.2007136485281
"80","trade",9,0.2007136485281
"81","chain",8,0.178412132024978
"82","change",8,0.178412132024978
"83","computing",8,0.178412132024978
"84","contigent",8,0.178412132024978
"85","corporation",8,0.178412132024978
"86","deliver",8,0.178412132024978
"87","enterprises",8,0.178412132024978
"88","infrastructure",8,0.178412132024978
"89","investments",8,0.178412132024978
"90","larger",8,0.178412132024978
"91","last",8,0.178412132024978
"92","market",8,0.178412132024978
"93","operational",8,0.178412132024978
"94","organizational",8,0.178412132024978
"95","risk",8,0.178412132024978
"96","scale",8,0.178412132024978
"97","scope",8,0.178412132024978
"98","today",8,0.178412132024978
"99","want",8,0.178412132024978
"100","without",8,0.178412132024978
"101","able",7,0.156110615521855
"102","based",7,0.156110615521855
"103","companies",7,0.156110615521855
"104","endowments",7,0.156110615521855
"105","events",7,0.156110615521855
"106","example",7,0.156110615521855
"107","however",7,0.156110615521855
"108","i2i",7,0.156110615521855
"109","individually",7,0.156110615521855
"110","instead",7,0.156110615521855
"111","markets",7,0.156110615521855
"112","ongoing",7,0.156110615521855
"113","organization",7,0.156110615521855
"114","organizations",7,0.156110615521855
"115","process",7,0.156110615521855
"116","produce",7,0.156110615521855
"117","product",7,0.156110615521855
"118","products",7,0.156110615521855
"119","provide",7,0.156110615521855
"120","rational",7,0.156110615521855
"121","recent",7,0.156110615521855
"122","several",7,0.156110615521855
"123","still",7,0.156110615521855
"124","time",7,0.156110615521855
"125","trades",7,0.156110615521855
"126","well",7,0.156110615521855
"127","access",6,0.133809099018733
"128","challenges",6,0.133809099018733
"129","changes",6,0.133809099018733
"130","commitments",6,0.133809099018733
"131","consumption",6,0.133809099018733
"132","eis",6,0.133809099018733
"133","employees",6,0.133809099018733
"134","even",6,0.133809099018733
"135","external",6,0.133809099018733
"136","feasibility",6,0.133809099018733
"137","globalization",6,0.133809099018733
"138","independent",6,0.133809099018733
"139","labor",6,0.133809099018733
"140","large",6,0.133809099018733
"141","manufacturing",6,0.133809099018733
"142","ondemandeconomy",6,0.133809099018733
"143","partners",6,0.133809099018733
"144","portable",6,0.133809099018733
"145","required",6,0.133809099018733
"146","result",6,0.133809099018733
"147","seen",6,0.133809099018733
"148","sharing",6,0.133809099018733
"149","similar",6,0.133809099018733
"150","since",6,0.133809099018733
"151","sox",6,0.133809099018733
"152","terms",6,0.133809099018733
"153","tier",6,0.133809099018733
"154","uix1",6,0.133809099018733
"155","using",6,0.133809099018733
"156","vertical",6,0.133809099018733
"157","visibility",6,0.133809099018733
"158","1990s",5,0.111507582515611
"159","1993",5,0.111507582515611
"160","although",5,0.111507582515611
"161","always",5,0.111507582515611
"162","anywhere",5,0.111507582515611
"163","best",5,0.111507582515611
"164","building",5,0.111507582515611
"165","capabilities",5,0.111507582515611
"166","company",5,0.111507582515611
"167","condition",5,0.111507582515611
"168","constraining",5,0.111507582515611
"169","create",5,0.111507582515611
"170","customer",5,0.111507582515611
"171","customers",5,0.111507582515611
"172","experienced",5,0.111507582515611
"173","follows",5,0.111507582515611
"174","four",5,0.111507582515611
"175","good",5,0.111507582515611
"176","happened",5,0.111507582515611
"177","high",5,0.111507582515611
"178","higher",5,0.111507582515611
"179","implies",5,0.111507582515611
"180","improve",5,0.111507582515611
"181","incentives",5,0.111507582515611
"182","increase",5,0.111507582515611
"183","job",5,0.111507582515611
"184","leveraging",5,0.111507582515611
"185","management",5,0.111507582515611
"186","measurability",5,0.111507582515611
"187","needs",5,0.111507582515611
"188","next",5,0.111507582515611
"189","notrade",5,0.111507582515611
"190","now",5,0.111507582515611
"191","obtain",5,0.111507582515611
"192","operations",5,0.111507582515611
"193","opportunity",5,0.111507582515611
"194","outsourcing",5,0.111507582515611
"195","people",5,0.111507582515611
"196","per",5,0.111507582515611
"197","point",5,0.111507582515611
"198","rationality",5,0.111507582515611
"199","realtime",5,0.111507582515611
"200","returns",5,0.111507582515611
"201","second",5,0.111507582515611
"202","see",5,0.111507582515611
"203","selfservice",5,0.111507582515611
"204","short",5,0.111507582515611
"205","show",5,0.111507582515611
"206","skills",5,0.111507582515611
"207","technology",5,0.111507582515611
"208","threat",5,0.111507582515611
"209","transparency",5,0.111507582515611
"210","two",5,0.111507582515611
"211","uncertainty",5,0.111507582515611
"212","way",5,0.111507582515611
"213","wealth",5,0.111507582515611
"214","web",5,0.111507582515611
"215","activities",4,0.0892060660124888
"216","addition",4,0.0892060660124888
"217","allocations",4,0.0892060660124888
"218","areas",4,0.0892060660124888
"219","billion",4,0.0892060660124888
"220","cause",4,0.0892060660124888
"221","center",4,0.0892060660124888
"222","ceos",4,0.0892060660124888
"223","china",4,0.0892060660124888
"224","cio",4,0.0892060660124888
"225","common",4,0.0892060660124888
"226","consists",4,0.0892060660124888
"227","constant",4,0.0892060660124888
"228","contracts",4,0.0892060660124888
"229","countries",4,0.0892060660124888
"230","da1",4,0.0892060660124888
"231","eis0",4,0.0892060660124888
"232","employee",4,0.0892060660124888
"233","engine",4,0.0892060660124888
"234","facing",4,0.0892060660124888
"235","five",4,0.0892060660124888
"236","fourth",4,0.0892060660124888
"237","fully",4,0.0892060660124888
"238","function",4,0.0892060660124888
"239","get",4,0.0892060660124888
"240","hence",4,0.0892060660124888
"241","horizontal",4,0.0892060660124888
"242","improvement",4,0.0892060660124888
"243","independence",4,0.0892060660124888
"244","industries",4,0.0892060660124888
"245","industry",4,0.0892060660124888
"246","japan",4,0.0892060660124888
"247","know",4,0.0892060660124888
"248","koutsougeras",4,0.0892060660124888
"249","layer",4,0.0892060660124888
"250","limited",4,0.0892060660124888
"251","line",4,0.0892060660124888
"252","losses",4,0.0892060660124888
"253","manage",4,0.0892060660124888
"254","manner",4,0.0892060660124888
"255","methodology",4,0.0892060660124888
"256","movement",4,0.0892060660124888
"257","negative",4,0.0892060660124888
"258","nuclear",4,0.0892060660124888
"259","oems",4,0.0892060660124888
"260","offer",4,0.0892060660124888
"261","offshoring",4,0.0892060660124888
"262","optimism",4,0.0892060660124888
"263","orders",4,0.0892060660124888
"264","partition",4,0.0892060660124888
"265","procurement",4,0.0892060660124888
"266","production",4,0.0892060660124888
"267","proof",4,0.0892060660124888
"268","properties",4,0.0892060660124888
"269","requirements",4,0.0892060660124888
"270","resulting",4,0.0892060660124888
"271","revenues",4,0.0892060660124888
"272","scandals",4,0.0892060660124888
"273","shown",4,0.0892060660124888
"274","shrink",4,0.0892060660124888
"275","software",4,0.0892060660124888
"276","spot",4,0.0892060660124888
"277","structures",4,0.0892060660124888
"278","third",4,0.0892060660124888
"279","three",4,0.0892060660124888
"280","unit",4,0.0892060660124888
"281","utility",4,0.0892060660124888
"282","utilizing",4,0.0892060660124888
"283","within",4,0.0892060660124888
"284","10fold",3,0.0669045495093666
"285","2003",3,0.0669045495093666
"286","90degree",3,0.0669045495093666
"287","93new",3,0.0669045495093666
"288","analytics",3,0.0669045495093666
"289","another",3,0.0669045495093666
"290","applications",3,0.0669045495093666
"291","around",3,0.0669045495093666
"292","automation",3,0.0669045495093666
"293","back",3,0.0669045495093666
"294","base",3,0.0669045495093666
"295","become",3,0.0669045495093666
"296","benefits",3,0.0669045495093666
"297","built",3,0.0669045495093666
"298","call",3,0.0669045495093666
"299","changing",3,0.0669045495093666
"300","characteristics",3,0.0669045495093666
"301","choice",3,0.0669045495093666
"302","close",3,0.0669045495093666
"303","commodity",3,0.0669045495093666
"304","competence",3,0.0669045495093666
"305","components",3,0.0669045495093666
"306","computer",3,0.0669045495093666
"307","concept",3,0.0669045495093666
"308","conditions",3,0.0669045495093666
"309","confidence",3,0.0669045495093666
"310","consumers",3,0.0669045495093666
"311","continue",3,0.0669045495093666
"312","continuous",3,0.0669045495093666
"313","da4",3,0.0669045495093666
"314","da5",3,0.0669045495093666
"315","da6",3,0.0669045495093666
"316","da7",3,0.0669045495093666
"317","da8",3,0.0669045495093666
"318","da9",3,0.0669045495093666
