"","Word","Frequency","Percentage"
"1","activities",54,2.41179097811523
"2","consumption",30,1.33988387673068
"3","structure",21,0.937918713711478
"4","collaborativeconsumption",20,0.893255917820456
"5","variables",17,0.759267530147387
"6","family",16,0.714604734256364
"7","routine",16,0.714604734256364
"8","consumer",15,0.669941938365342
"9","activity",14,0.625279142474319
"10","also",14,0.625279142474319
"11","can",14,0.625279142474319
"12","one",14,0.625279142474319
"13","life",13,0.580616346583296
"14","people",13,0.580616346583296
"15","canonical",12,0.535953550692273
"16","goods",12,0.535953550692273
"17","community",11,0.491290754801251
"18","human",11,0.491290754801251
"19","services",11,0.491290754801251
"20","car",10,0.446627958910228
"21","important",10,0.446627958910228
"22","may",10,0.446627958910228
"23","patterns",10,0.446627958910228
"24","since",10,0.446627958910228
"25","sustenance",10,0.446627958910228
"26","time",10,0.446627958910228
"27","upon",10,0.446627958910228
"28","within",10,0.446627958910228
"29","first",9,0.401965163019205
"30","must",9,0.401965163019205
"31","persons",9,0.401965163019205
"32","second",9,0.401965163019205
"33","social",9,0.401965163019205
"34","among",8,0.357302367128182
"35","circumstances",8,0.357302367128182
"36","especially",8,0.357302367128182
"37","hawley92s",8,0.357302367128182
"38","population",8,0.357302367128182
"39","spatiotemporal",8,0.357302367128182
"40","children",7,0.312639571237159
"41","correlation",7,0.312639571237159
"42","events",7,0.312639571237159
"43","example",7,0.312639571237159
"44","hawley",7,0.312639571237159
"45","individual",7,0.312639571237159
"46","occur",7,0.312639571237159
"47","paper",7,0.312639571237159
"48","particular",7,0.312639571237159
"49","places",7,0.312639571237159
"50","thus",7,0.312639571237159
"51","travel",7,0.312639571237159
"52","two",7,0.312639571237159
"53","understanding",7,0.312639571237159
"54","another",6,0.267976775346137
"55","approach",6,0.267976775346137
"56","behavior",6,0.267976775346137
"57","collaborators",6,0.267976775346137
"58","consider",6,0.267976775346137
"59","consume",6,0.267976775346137
"60","data",6,0.267976775346137
"61","dependent",6,0.267976775346137
"62","different",6,0.267976775346137
"63","everyday",6,0.267976775346137
"64","organization",6,0.267976775346137
"65","pair",6,0.267976775346137
"66","resources",6,0.267976775346137
"67","space",6,0.267976775346137
"68","timing",6,0.267976775346137
"69","acts",5,0.223313979455114
"70","affect",5,0.223313979455114
"71","affects",5,0.223313979455114
"72","analyzed",5,0.223313979455114
"73","cars",5,0.223313979455114
"74","central",5,0.223313979455114
"75","changes",5,0.223313979455114
"76","collaborative",5,0.223313979455114
"77","coordination",5,0.223313979455114
"78","future",5,0.223313979455114
"79","households",5,0.223313979455114
"80","joint",5,0.223313979455114
"81","larger",5,0.223313979455114
"82","living",5,0.223313979455114
"83","many",5,0.223313979455114
"84","niche",5,0.223313979455114
"85","number",5,0.223313979455114
"86","per",5,0.223313979455114
"87","point",5,0.223313979455114
"88","products",5,0.223313979455114
"89","reflect",5,0.223313979455114
"90","reflected",5,0.223313979455114
"91","respondent",5,0.223313979455114
"92","scale",5,0.223313979455114
"93","set",5,0.223313979455114
"94","theory",5,0.223313979455114
"95","variable",5,0.223313979455114
"96","well",5,0.223313979455114
"97","will",5,0.223313979455114
"98","wives",5,0.223313979455114
"99","1975",4,0.178651183564091
"100","93market",4,0.178651183564091
"101","based",4,0.178651183564091
"102","believe",4,0.178651183564091
"103","business",4,0.178651183564091
"104","carve",4,0.178651183564091
"105","certain",4,0.178651183564091
"106","collaboration",4,0.178651183564091
"107","concurrence",4,0.178651183564091
"108","couples",4,0.178651183564091
"109","directly",4,0.178651183564091
"110","food",4,0.178651183564091
"111","framework",4,0.178651183564091
"112","hence",4,0.178651183564091
"113","home",4,0.178651183564091
"114","including",4,0.178651183564091
"115","income",4,0.178651183564091
"116","increased",4,0.178651183564091
