"","Word","Frequency","Percentage"
"1","sharing",3056,0.780300476963773
"2","sharingeconomy",2660,0.679188242383389
"3","can",2003,0.511433853193206
"4","new",1880,0.480027780331117
"5","also",1681,0.429216329115217
"6","2014",1541,0.393469579516091
"7","research",1522,0.388618234927638
"8","business",1425,0.363850844133958
"9","people",1335,0.340870790820235
"10","will",1320,0.337040781934614
"11","2015",1283,0.327593426683417
"12","social",1210,0.30895405010673
"13","collaborativeconsumption",1180,0.301294032335488
"14","service",1178,0.300783364484072
"15","services",1152,0.294144682415663
"16","platforms",1147,0.292868012787123
"17","consumers",1141,0.291336009232875
"18","consumer",1103,0.281633320055969
"19","companies",1084,0.276781975467516
"20","one",1068,0.272696632656188
"21","use",1050,0.268100621993443
"22","see",1046,0.267079286290611
"23","consumption",981,0.250482581119588
"24","2013",959,0.244865234754011
"25","may",948,0.242056561571223
"26","car",883,0.2254598564002
"27","users",816,0.208352483377761
"28","model",802,0.204777808417849
"29","2012",799,0.204011806640725
"30","airbnb",791,0.20196913523506
"31","platform",790,0.201713801309352
"32","different",778,0.198649794200856
"33","however",764,0.195075119240943
"34","study",763,0.194819785315235
"35","time",762,0.194564451389527
"36","access",761,0.194309117463819
"37","online",761,0.194309117463819
"38","uber",735,0.18767043539541
"39","information",698,0.178223080144213
"40","market",698,0.178223080144213
"41","2010",682,0.174137737332884
"42","like",681,0.173882403407176
"43","value",667,0.170307728447263
"44","ownership",657,0.167754389190183
"45","economic",644,0.164435048155978
"46","example",621,0.158562367864693
"47","share",619,0.158051700013277
"48","used",619,0.158051700013277
"49","company",613,0.156519696459029
"50","data",603,0.153966357201949
"51","local",602,0.153711023276241
"52","traditional",602,0.153711023276241
"53","e28093",600,0.153200355424825
"54","part",590,0.150647016167744
"55","way",590,0.150647016167744
"56","within",584,0.149115012613496
"57","need",581,0.148349010836372
"58","note",581,0.148349010836372
"59","trust",579,0.147838342984956
"60","economy",578,0.147583009059248
"61","public",571,0.145795671579291
"62","available",570,0.145540337653583
"63","work",565,0.144263668025043
"64","order",561,0.143242332322211
"65","quality",560,0.142986998396503
"66","community",559,0.142731664470795
"67","two",556,0.141965662693671
"68","analysis",554,0.141454994842255
"69","number",554,0.141454994842255
"70","goods",553,0.141199660916547
"71","2011",545,0.139156989510882
"72","innovation",537,0.137114318105218
"73","well",533,0.136092982402386
"74","supra",532,0.135837648476678
"75","sustainable",529,0.135071646699554
"76","many",527,0.134560978848138
"77","sustainability",516,0.131752305665349
"78","members",513,0.130986303888225
"79","based",512,0.130730969962517
"80","systems",510,0.130220302111101
"81","law",503,0.128432964631145
"82","case",499,0.127411628928312
"83","firms",498,0.127156295002604
"84","environmental",497,0.126900961076896
"85","first",492,0.125624291448356
"86","important",492,0.125624291448356
"87","drivers",491,0.125368957522648
"88","property",490,0.12511362359694
"89","since",477,0.121794282562736
"90","figure",472,0.120517612934195
"91","using",468,0.119496277231363
"92","system",466,0.118985609379947
"93","even",459,0.117198271899991
"94","journal",451,0.115155600494326
"95","thus",449,0.11464493264291
"96","accommodation",445,0.113623596940078
"97","values",443,0.113112929088662
"98","models",440,0.112346927311538
"99","exchange",435,0.111070257682998
"100","make",433,0.110559589831582
"101","collaborative",428,0.109282920203042
"102","shared",417,0.106474247020253
"103","city",415,0.105963579168837
"104","peertopeer",413,0.105452911317421
"105","concept",403,0.102899572060341
"106","future",400,0.102133570283216
"107","provide",399,0.101878236357508
"108","personal",396,0.101112234580384
"109","internet",392,0.100090898877552
"110","network",389,0.0993248971004279
"111","resources",389,0.0993248971004279
"112","taxi",389,0.0993248971004279
"113","products",384,0.0980482274718877
"114","less",381,0.0972822256947636
"115","others",379,0.0967715578433475
"116","respondents",375,0.0957502221405154
"117","often",374,0.0954948882148073
"118","cities",372,0.0949842203633912
"119","level",372,0.0949842203633912
"120","might",371,0.0947288864376832
"121","costs",369,0.0942182185862671
"122","rental",368,0.0939628846605591
"123","whether",367,0.093707550734851
"124","private",364,0.0929415489577269
"125","change",362,0.0924308811063108
"126","home",362,0.0924308811063108
"127","cost",361,0.0921755471806028
"128","clothes",358,0.0914095454034787
"129","legal",357,0.0911542114777706
"130","regulation",356,0.0908988775520626
"131","development",353,0.0901328757749385
"132","relationship",352,0.0898775418492304
"133","markets",350,0.0893668739978143
"134","management",349,0.0891115400721063
"135","ridesharing",349,0.0891115400721063
"136","group",347,0.0886008722206902
"137","individuals",344,0.0878348704435661
"138","good",342,0.08732420259215
"139","high",340,0.0868135347407339
"140","rather",338,0.0863028668893178
"141","among",333,0.0850261972607776
"142","review",332,0.0847708633350696
"143","results",331,0.0845155294093616
"144","product",330,0.0842601954836535
"145","take",330,0.0842601954836535
"146","carsharing",329,0.0840048615579455
"147","literature",329,0.0840048615579455
"148","belk",328,0.0837495276322374
"149","university",326,0.0832388597808214
"150","factors",325,0.0829835258551133
"151","issues",323,0.0824728580036972
"152","world",323,0.0824728580036972
"153","p2p",321,0.0819621901522812
"154","rogers",321,0.0819621901522812
"155","demand",320,0.0817068562265731
"156","become",318,0.081196188375157
"157","possible",318,0.081196188375157
"158","questions",318,0.081196188375157
"159","benefits",317,0.080940854449449
"160","therefore",317,0.080940854449449
"161","groups",313,0.0799195187466168
"162","three",310,0.0791535169694927
"163","impact",308,0.0786428491180766
"164","money",308,0.0786428491180766
"165","towards",307,0.0783875151923686
"166","price",306,0.0781321812666605
"167","free",302,0.0771108455638284
"168","activities",301,0.0768555116381203
"169","potential",301,0.0768555116381203
"170","state",300,0.0766001777124123
"171","industry",298,0.0760895098609962
"172","existing",297,0.0758341759352882
"173","according",295,0.0753235080838721
"174","another",295,0.0753235080838721
"175","possessions",295,0.0753235080838721
"176","businesses",292,0.074557506306748
"177","get",291,0.0743021723810399
"178","practices",290,0.0740468384553319
"179","botsman",289,0.0737915045296238
"180","participants",288,0.0735361706039158
"181","question",287,0.0732808366782078
"182","ride",287,0.0732808366782078
"183","technology",287,0.0732808366782078
"184","thesis",286,0.0730255027524997
"185","fact",285,0.0727701688267917
"186","find",285,0.0727701688267917
"187","accessed",284,0.0725148349010836
"188","create",284,0.0725148349010836
"189","focus",284,0.0725148349010836
"190","space",284,0.0725148349010836
"191","still",284,0.0725148349010836
"192","cars",283,0.0722595009753756
"193","regulations",282,0.0720041670496676
"194","second",282,0.0720041670496676
"195","income",281,0.0717488331239595
"196","policy",281,0.0717488331239595
"197","process",281,0.0717488331239595
"198","things",281,0.0717488331239595
"199","insurance",280,0.0714934991982515
"200","without",280,0.0714934991982515
"201","just",279,0.0712381652725434
"202","needs",278,0.0709828313468354
"203","framework",277,0.0707274974211274
"204","driver",276,0.0704721634954193
"205","main",276,0.0704721634954193
"206","table",276,0.0704721634954193
"207","theory",276,0.0704721634954193
"208","common",275,0.0702168295697113
"209","customers",275,0.0702168295697113
"210","survey",273,0.0697061617182952
"211","experience",272,0.0694508277925871
"212","york",272,0.0694508277925871
"213","general",271,0.0691954938668791
"214","instead",270,0.0689401599411711
"215","chapter",269,0.068684826015463
"216","2009",268,0.068429492089755
"217","likely",265,0.0676634903126309
"218","found",264,0.0674081563869228
"219","states",264,0.0674081563869228
"220","findings",263,0.0671528224612148
"221","much",263,0.0671528224612148
"222","environment",259,0.0661314867583826
"223","hosts",259,0.0661314867583826
"224","approach",258,0.0658761528326746
"225","control",258,0.0658761528326746
"226","individual",258,0.0658761528326746
"227","role",258,0.0658761528326746
"228","support",258,0.0658761528326746
"229","due",257,0.0656208189069665
"230","offer",257,0.0656208189069665
"231","context",256,0.0653654849812585
"232","international",252,0.0643441492784263
"233","2007",251,0.0640888153527183
